channel,message_id,timestamp,views,sender_id,clean_text,tokens
qnashcom,4667,2025-05-08T12:40:44+00:00,10216,,ለእግር ልስላሴ ለሚሰነጣጠቅ እግር ድርቀትን የሚያለሰልስ የሚታጠብ ዋጋ፦ 450 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ ስልክ 0946966440 0992606060 0905464599,"[""ለእግር"", ""ልስላሴ"", ""ለሚሰነጣጠቅ"", ""እግር"", ""ድርቀትን"", ""የሚያለሰልስ"", ""የሚታጠብ"", ""ዋጋ"", ""፦"", ""450"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4666,2025-05-08T09:16:25+00:00,21113,,ለእግር ልስላሴ ለሚሰነጣጠቅ እግር ድርቀትን የሚያለሰልስ የሚታጠብ ዋጋ፦ 450 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ ስልክ 0946966440 0992606060 0905464599,"[""ለእግር"", ""ልስላሴ"", ""ለሚሰነጣጠቅ"", ""እግር"", ""ድርቀትን"", ""የሚያለሰልስ"", ""የሚታጠብ"", ""ዋጋ"", ""፦"", ""450"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4665,2025-05-08T08:31:50+00:00,10375,,12 1 550 ብር ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""12"", ""1"", ""550"", ""ብር"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4664,2025-05-07T17:42:13+00:00,11576,,12 1 550 ብር ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""12"", ""1"", ""550"", ""ብር"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4656,2025-05-06T12:37:11+00:00,9771,,የክሬም ቅርፅ ማውጫ 7 የተለያየ መቀያየሪያ ቅርፅ ያለው 850 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""የክሬም"", ""ቅርፅ"", ""ማውጫ"", ""7"", ""የተለያየ"", ""መቀያየሪያ"", ""ቅርፅ"", ""ያለው"", ""850"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4655,2025-05-06T07:55:31+00:00,10461,,የክሬም ቅርፅ ማውጫ 7 የተለያየ መቀያየሪያ ቅርፅ ያለው 850 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""የክሬም"", ""ቅርፅ"", ""ማውጫ"", ""7"", ""የተለያየ"", ""መቀያየሪያ"", ""ቅርፅ"", ""ያለው"", ""850"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4654,2025-05-05T14:48:47+00:00,9986,,የክሬም ቅርፅ ማውጫ 7 የተለያየ መቀያየሪያ ቅርፅ ያለው 850 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""የክሬም"", ""ቅርፅ"", ""ማውጫ"", ""7"", ""የተለያየ"", ""መቀያየሪያ"", ""ቅርፅ"", ""ያለው"", ""850"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4653,2025-05-05T12:45:59+00:00,9817,,የሸቶ መቀነሻ የሸቶ መቀነሻ 200 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""የሸቶ"", ""መቀነሻ"", ""የሸቶ"", ""መቀነሻ"", ""200"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4652,2025-05-05T09:32:41+00:00,9630,,የሸቶ መቀነሻ የሸቶ መቀነሻ 200 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""የሸቶ"", ""መቀነሻ"", ""የሸቶ"", ""መቀነሻ"", ""200"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4651,2025-05-04T06:13:14+00:00,9981,,ክቡራን ደንበኞቻችን እሁድ ሙሉ ቀን ሱቃችን ዝግ ነው ። ከሰኞ እስከ ቅዳሜ ሙሉ ቀን ክፍት ነው መልካም ሰንበት ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""ክቡራን"", ""ደንበኞቻችን"", ""እሁድ"", ""ሙሉ"", ""ቀን"", ""ሱቃችን"", ""ዝግ"", ""ነው"", ""።"", ""ከሰኞ"", ""እስከ"", ""ቅዳሜ"", ""ሙሉ"", ""ቀን"", ""ክፍት"", ""ነው"", ""መልካም"", ""ሰንበት"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4650,2025-05-03T17:06:31+00:00,9794,,1 5 540 ለፀጉሮ እና ለፂሞ ዕድገት ለፊቶ ጥራት የፊት ቆዳ ጤንነት ለመጠበቅ የተጎዳ የፊት ገፅታን ውብ ለማረድግ ጠቃሚ ፊት ላይ የወጣን የቆዳ በሽታ እንዲሁም ጠባሳን ለማስወገድ ተመራጭ እርጅናን ይቀንሳል የፀጉር መሳሳትን መመለጥን የሚከላከል ዋጋ፦ 600 ብር ለማዘዝ ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""1"", ""5"", ""540"", ""ለፀጉሮ"", ""እና"", ""ለፂሞ"", ""ዕድገት"", ""ለፊቶ"", ""ጥራት"", ""የፊት"", ""ቆዳ"", ""ጤንነት"", ""ለመጠበቅ"", ""የተጎዳ"", ""የፊት"", ""ገፅታን"", ""ውብ"", ""ለማረድግ"", ""ጠቃሚ"", ""ፊት"", ""ላይ"", ""የወጣን"", ""የቆዳ"", ""በሽታ"", ""እንዲሁም"", ""ጠባሳን"", ""ለማስወገድ"", ""ተመራጭ"", ""እርጅናን"", ""ይቀንሳል"", ""የፀጉር"", ""መሳሳትን"", ""መመለጥን"", ""የሚከላከል"", ""ዋጋ"", ""፦"", ""600"", ""ብር"", ""ለማዘዝ"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4649,2025-05-03T13:55:34+00:00,9196,,ቡና ማፍያ ማሽን ዋጋ ፦ 3400 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""ቡና"", ""ማፍያ"", ""ማሽን"", ""ዋጋ"", ""፦"", ""3400"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4648,2025-05-03T07:51:14+00:00,9671,,ቡና ማፍያ ማሽን ዋጋ ፦ 3400 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""ቡና"", ""ማፍያ"", ""ማሽን"", ""ዋጋ"", ""፦"", ""3400"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4647,2025-05-02T14:07:47+00:00,10282,,3 360 ዋጋ፦ 900 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""3"", ""360"", ""ዋጋ"", ""፦"", ""900"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4646,2025-05-02T06:24:13+00:00,10221,,3 360 ዋጋ፦ 900 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""3"", ""360"", ""ዋጋ"", ""፦"", ""900"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
qnashcom,4645,2025-05-01T16:26:28+00:00,10290,,3 360 ዋጋ፦ 900 ብር ውስን ፍሬ ነው የቀረው ጥራት ዋስትና ቅናሽ አድራሻ ፦ ቁጥር 1 መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 ቁጥር 2 ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ 07 ማሳሰብያ ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ የራሳችን ሎጎ መኖሩን እና 329 07 መሆኑ ያረጋግጡ ስልክ 0946966440 0992606060 0905464599,"[""3"", ""360"", ""ዋጋ"", ""፦"", ""900"", ""ብር"", ""ውስን"", ""ፍሬ"", ""ነው"", ""የቀረው"", ""ጥራት"", ""ዋስትና"", ""ቅናሽ"", ""አድራሻ"", ""፦"", ""ቁጥር"", ""1"", ""መገናኛ"", ""ዘፍመሽ"", ""ግራንድ"", ""ሞል"", ""3"", ""ተኛ"", ""ፎቅ"", ""ቁጥር"", ""329"", ""ቁጥር"", ""2"", ""ጀሞ"", ""1"", ""ከለላ"", ""ህንፃ"", ""ግራውንድ"", ""ለይ"", ""07"", ""ማሳሰብያ"", ""ሱቃችን"", ""ሲመጡ"", ""ትክክለኛ"", ""የኛ"", ""ሱቅ"", ""መሆኑ"", ""ያረጋግጡ"", ""የራሳችን"", ""ሎጎ"", ""መኖሩን"", ""እና"", ""329"", ""07"", ""መሆኑ"", ""ያረጋግጡ"", ""ስልክ"", ""0946966440"", ""0992606060"", ""0905464599""]"
